Date,AAPL,AMZN,GOOG,META,MSFT,SPY
2017-12-07,39.579833984375,57.989498138427734,51.12675094604492,178.73736572265625,75.69535827636719,231.2434539794922
2017-12-08,39.591522216796875,58.099998474121094,51.430259704589844,177.6062469482422,77.22779846191406,232.5044403076172
2017-12-11,40.3629264831543,58.44599914550781,51.631107330322266,177.64593505859375,78.20965576171875,233.20492553710938
2017-12-12,40.136173248291016,58.25400161743164,51.600364685058594,175.58212280273438,78.53085327148438,233.6165008544922
2017-12-13,40.2694206237793,58.20650100708008,51.606815338134766,176.9116973876953,78.31977844238281,233.59024047851562
2017-12-14,40.25771713256836,58.7130012512207,52.03033447265625,177.00100708007812,77.71414947509766,232.6357879638672
2017-12-15,40.66680908203125,58.957000732421875,52.77621078491211,178.77706909179688,79.69622802734375,234.57301330566406
2017-12-18,41.239505767822266,59.52899932861328,53.41844177246094,179.41209411621094,79.26493072509766,236.0605010986328
2017-12-19,40.800045013427734,59.36899948120117,53.09806823730469,178.11224365234375,78.76023864746094,235.1538543701172
2017-12-20,40.7556266784668,58.88100051879883,52.81390380859375,176.50486755371094,78.47578430175781,235.0307159423828
2017-12-21,40.909908294677734,58.737998962402344,52.748435974121094,176.06832885742188,78.45742797851562,235.51470947265625
2017-12-22,40.909908294677734,58.417999267578125,52.574371337890625,175.8202362060547,78.46659851074219,235.45314025878906
2017-12-26,39.87202835083008,58.8380012512207,52.4067497253418,174.61968994140625,78.36568450927734,235.1715087890625
2017-12-27,39.87904739379883,59.112998962402344,52.04124069213867,176.2369842529297,78.65013122558594,235.28591918945312
2017-12-28,39.991241455078125,59.30500030517578,51.98025131225586,176.5346221923828,78.65929412841797,235.77005004882812
2017-12-29,39.55879211425781,58.4734992980957,51.893951416015625,175.08602905273438,78.49414825439453,234.8810577392578
2018-01-02,40.26708221435547,59.45050048828125,52.816383361816406,180.00741577148438,78.87035369873047,236.5621337890625
2018-01-03,40.260066986083984,60.209999084472656,53.683265686035156,183.23208618164062,79.23741149902344,238.0584259033203
2018-01-04,40.447078704833984,60.47949981689453,53.87766647338867,182.89474487304688,79.93480682373047,239.0618133544922
2018-01-05,40.90757751464844,61.457000732421875,54.662723541259766,185.39511108398438,80.92585754394531,240.6549835205078
2018-01-08,40.7556266784668,62.34349822998047,54.896305084228516,186.81399536132812,81.0084457397461,241.09507751464844
2018-01-09,40.75095748901367,62.6349983215332,54.86258316040039,186.40716552734375,80.953369140625,241.64077758789062
2018-01-10,40.741607666015625,62.71649932861328,54.68156814575195,186.3773956298828,80.58633422851562,241.27099609375
2018-01-11,40.9730224609375,63.83399963378906,54.82588577270508,186.30796813964844,80.82492065429688,243.0313720703125
2018-01-12,41.39612579345703,65.26000213623047,55.65606689453125,177.97332763671875,82.21971893310547,244.61570739746094
2018-01-16,41.18574523925781,65.24299621582031,55.63127136230469,177.00100708007812,81.07267761230469,243.7795867919922
